Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
12,24,52.625,-0.04,-0.93,0.68,27,0.342,Relax
12,24,52.75,-0.04,-0.93,0.67,27,0.342,Relax
12,24,52.875,-0.03,-0.92,0.67,27,0.342,Relax
12,24,53,-0.03,-0.93,0.67,27,0.342,Relax
12,24,53.125,-0.04,-0.93,0.67,27,0.342,Relax
12,24,53.25,-0.04,-0.92,0.67,27,0.34,Relax
12,24,53.375,-0.04,-0.92,0.67,27,0.338,Relax
12,24,53.5,-0.04,-0.92,0.68,27,0.342,Relax
12,24,53.625,-0.04,-0.93,0.68,27,0.34,Relax
12,24,53.75,-0.04,-0.93,0.68,27,0.342,Relax
12,24,53.875,-0.04,-0.92,0.67,27,0.337,Relax
12,24,54,-0.04,-0.92,0.68,27,0.34,Relax
12,24,54.125,-0.04,-0.93,0.68,27,0.337,Relax
12,24,54.25,-0.04,-0.93,0.68,27,0.336,Relax
12,24,54.375,-0.04,-0.92,0.68,27,0.337,Relax
12,24,54.5,-0.04,-0.92,0.68,27,0.337,Relax
12,24,54.625,-0.03,-0.93,0.68,27,0.336,Relax
12,24,54.75,-0.04,-0.92,0.67,27,0.336,Relax
12,24,54.875,-0.04,-0.93,0.66,27,0.337,Relax
12,24,55,-0.04,-0.92,0.67,27,0.337,Relax
12,24,55.125,-0.04,-0.93,0.67,27,0.337,Relax
12,24,55.25,-0.04,-0.92,0.67,27,0.337,Relax
12,24,55.375,-0.03,-0.93,0.66,27.2,0.334,Relax
12,24,55.5,-0.04,-0.93,0.67,27.2,0.334,Relax
12,24,55.625,-0.04,-0.93,0.67,27.2,0.334,Relax
12,24,55.75,-0.04,-0.92,0.68,27.2,0.334,Relax
12,24,55.875,-0.04,-0.93,0.67,27,0.334,Relax
12,24,56,-0.04,-0.93,0.67,27,0.334,Relax
12,24,56.125,-0.04,-0.93,0.67,27.2,0.33,Relax
12,24,56.25,-0.04,-0.93,0.67,27.2,0.331,Relax
12,24,56.375,-0.04,-0.93,0.67,27,0.331,Relax
12,24,56.5,-0.03,-0.92,0.67,27.2,0.331,Relax
12,24,56.625,-0.04,-0.93,0.67,27,0.331,Relax
12,24,56.75,-0.04,-0.93,0.68,27,0.331,Relax
12,24,56.875,-0.04,-0.93,0.67,27.2,0.331,Relax
12,24,57,-0.03,-0.92,0.67,27.2,0.331,Relax
12,24,57.125,-0.03,-0.92,0.68,27.2,0.331,Relax
12,24,57.25,-0.03,-0.92,0.68,27.2,0.331,Relax
12,24,57.375,-0.04,-0.92,0.67,27.2,0.331,Relax
12,24,57.5,-0.04,-0.92,0.67,27.2,0.331,Relax
12,24,57.625,-0.04,-0.92,0.67,27.2,0.331,Relax
12,24,57.75,-0.04,-0.92,0.67,27.2,0.331,Relax
12,24,57.875,-0.03,-0.93,0.67,27.2,0.331,Relax
12,24,58,-0.04,-0.93,0.67,27.2,0.331,Relax
12,24,58.125,-0.04,-0.93,0.67,27.2,0.331,Relax
12,24,58.25,-0.04,-0.93,0.68,27.2,0.328,Relax
12,24,58.375,-0.04,-0.93,0.67,27.2,0.326,Relax
12,24,58.5,-0.03,-0.93,0.67,27.2,0.328,Relax
12,24,58.625,-0.04,-0.93,0.67,27.2,0.326,Relax
12,24,58.75,-0.04,-0.93,0.67,27.2,0.326,Relax
12,24,58.875,-0.03,-0.93,0.67,27.2,0.328,Relax
12,24,59,-0.04,-0.93,0.67,27.2,0.326,Relax
12,24,59.125,-0.04,-0.93,0.67,27.2,0.326,Relax
12,24,59.25,-0.04,-0.92,0.68,27.2,0.326,Relax
12,24,59.375,-0.04,-0.92,0.67,27.2,0.326,Relax
12,24,59.5,-0.04,-0.92,0.68,27.2,0.326,Relax
12,24,59.625,-0.03,-0.92,0.68,27.2,0.326,Relax
12,24,59.75,-0.04,-0.92,0.68,27.2,0.326,Relax
12,24,59.875,-0.04,-0.92,0.67,27.2,0.323,Relax
12,25,0,-0.04,-0.92,0.67,27.2,0.323,Relax
12,25,0.125,-0.04,-0.92,0.67,27.2,0.323,Relax
12,25,0.25,-0.03,-0.92,0.68,27.2,0.323,Relax
12,25,0.375,-0.04,-0.93,0.68,27.2,0.32,Relax
12,25,0.5,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,0.625,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,0.75,-0.04,-0.93,0.67,27.2,0.323,Relax
12,25,0.875,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,1,-0.03,-0.93,0.67,27.2,0.32,Relax
12,25,1.125,-0.04,-0.93,0.68,27.2,0.32,Relax
12,25,1.25,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,1.375,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,1.5,-0.03,-0.93,0.68,27.2,0.32,Relax
12,25,1.625,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,1.75,-0.04,-0.93,0.67,27.2,0.32,Relax
12,25,1.875,-0.04,-0.93,0.68,27.2,0.318,Relax
12,25,2,-0.04,-0.92,0.68,27.2,0.318,Relax
12,25,2.125,-0.04,-0.93,0.68,27.2,0.315,Relax
12,25,2.25,-0.04,-0.92,0.68,27.2,0.315,Relax
12,25,2.375,-0.03,-0.92,0.68,27.2,0.318,Relax
12,25,2.5,-0.04,-0.92,0.68,27.4,0.318,Relax
12,25,2.625,-0.04,-0.92,0.68,27.4,0.314,Relax
12,25,2.75,-0.03,-0.93,0.67,27.4,0.315,Relax
12,25,2.875,-0.04,-0.92,0.67,27.2,0.315,Relax
12,25,3,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,3.125,-0.04,-0.93,0.67,27.2,0.315,Relax
12,25,3.25,-0.03,-0.93,0.67,27.4,0.315,Relax
12,25,3.375,-0.04,-0.92,0.67,27.4,0.315,Relax
12,25,3.5,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,3.625,-0.04,-0.93,0.67,27.2,0.315,Relax
12,25,3.75,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,3.875,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,4,-0.03,-0.93,0.68,27.4,0.314,Relax
12,25,4.125,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,4.25,-0.03,-0.93,0.67,27.4,0.312,Relax
12,25,4.375,-0.04,-0.93,0.67,27.4,0.315,Relax
12,25,4.5,-0.03,-0.93,0.67,27.4,0.312,Relax
12,25,4.625,-0.03,-0.93,0.68,27.4,0.311,Relax
12,25,4.75,-0.03,-0.93,0.67,27.4,0.312,Relax
12,25,4.875,-0.03,-0.93,0.67,27.4,0.312,Relax
12,25,5,-0.04,-0.92,0.67,27.4,0.312,Relax
12,25,5.125,-0.04,-0.93,0.68,27.4,0.31,Relax
12,25,5.25,-0.04,-0.92,0.68,27.4,0.31,Relax
12,25,5.375,-0.04,-0.92,0.68,27.4,0.31,Relax
12,25,5.5,-0.04,-0.93,0.67,27.4,0.31,Relax
12,25,5.625,-0.04,-0.92,0.68,27.4,0.31,Relax
12,25,5.75,-0.04,-0.92,0.68,27.4,0.309,Relax
12,25,5.875,-0.04,-0.92,0.67,27.4,0.31,Relax
12,25,6,-0.04,-0.93,0.67,27.4,0.31,Relax
12,25,6.125,-0.03,-0.92,0.68,27.4,0.309,Relax
12,25,6.25,-0.04,-0.92,0.67,27.4,0.31,Relax
12,25,6.375,-0.04,-0.92,0.67,27.4,0.309,Relax
12,25,6.5,-0.04,-0.92,0.67,27.4,0.307,Relax
12,25,6.625,-0.04,-0.93,0.67,27.4,0.307,Relax
12,25,6.75,-0.03,-0.93,0.67,27.4,0.304,Relax
12,25,6.875,-0.04,-0.93,0.67,27.4,0.306,Relax
12,25,7,-0.04,-0.93,0.67,27.4,0.304,Relax
12,25,7.125,-0.04,-0.93,0.68,27.4,0.304,Relax
12,25,7.25,-0.04,-0.93,0.67,27.4,0.304,Relax
12,25,7.375,-0.04,-0.93,0.67,27.4,0.304,Relax
12,25,7.5,-0.03,-0.93,0.67,27.4,0.304,Relax
12,25,7.625,-0.03,-0.92,0.68,27.4,0.304,Relax
12,25,7.75,-0.04,-0.92,0.67,27.4,0.303,Relax
12,25,7.875,-0.04,-0.92,0.68,27.6,0.303,Relax
12,25,8,-0.04,-0.92,0.67,27.4,0.302,Relax
12,25,8.125,-0.04,-0.92,0.67,27.4,0.301,Relax
12,25,8.25,-0.03,-0.92,0.68,27.4,0.302,Relax
12,25,8.375,-0.03,-0.92,0.67,27.4,0.302,Relax
12,25,8.5,-0.04,-0.92,0.68,27.4,0.302,Relax
12,25,8.625,-0.04,-0.92,0.68,27.4,0.302,Relax
12,25,8.75,-0.04,-0.92,0.67,27.4,0.299,Relax
12,25,8.875,-0.03,-0.92,0.67,27.4,0.302,Relax
12,25,9,-0.04,-0.93,0.68,27.4,0.299,Relax
12,25,9.125,-0.04,-0.92,0.68,27.4,0.299,Relax
12,25,9.25,-0.04,-0.92,0.67,27.4,0.299,Relax
12,25,9.375,-0.04,-0.92,0.67,27.4,0.299,Relax
12,25,9.5,-0.03,-0.92,0.68,27.4,0.299,Relax
12,25,9.625,-0.03,-0.92,0.67,27.4,0.299,Relax
12,25,9.75,-0.03,-0.92,0.67,27.4,0.299,Relax
12,25,9.875,-0.04,-0.93,0.67,27.4,0.299,Relax
12,25,10,-0.03,-0.93,0.67,27.4,0.296,Relax
12,25,10.125,-0.04,-0.93,0.67,27.4,0.299,Relax
