Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
16,48,19.25,0,-1.04,0.31,28.5,0.146,Relax
16,48,19.375,0,-1.04,0.31,28.5,0.151,Relax
16,48,19.5,0,-1.04,0.3,28.5,0.148,Relax
16,48,19.625,0,-1.04,0.31,28.5,0.146,Relax
16,48,19.75,0,-1.04,0.31,28.5,0.149,Relax
16,48,19.875,0,-1.03,0.31,28.5,0.149,Relax
16,48,20,0,-1.04,0.3,28.5,0.146,Relax
16,48,20.125,0,-1.04,0.3,28.5,0.151,Relax
16,48,20.25,0,-1.03,0.31,28.5,0.149,Relax
16,48,20.375,0,-1.04,0.31,28.5,0.149,Relax
16,48,20.5,0,-1.04,0.31,28.5,0.146,Relax
16,48,20.625,0,-1.04,0.3,28.5,0.149,Relax
16,48,20.75,0,-1.04,0.3,28.5,0.148,Relax
16,48,20.875,0,-1.03,0.31,28.5,0.151,Relax
16,48,21,0,-1.04,0.31,28.5,0.149,Relax
16,48,21.125,0,-1.04,0.31,28.5,0.148,Relax
16,48,21.25,0,-1.04,0.31,28.5,0.151,Relax
16,48,21.375,0,-1.04,0.31,28.5,0.148,Relax
16,48,21.5,0,-1.04,0.31,28.5,0.148,Relax
16,48,21.625,0,-1.03,0.31,28.5,0.151,Relax
16,48,21.75,0,-1.04,0.3,28.5,0.148,Relax
16,48,21.875,0,-1.04,0.3,28.5,0.151,Relax
16,48,22,0,-1.04,0.31,28.5,0.151,Relax
16,48,22.125,0,-1.04,0.3,28.5,0.149,Relax
16,48,22.25,0,-1.04,0.3,28.7,0.148,Relax
16,48,22.375,0,-1.04,0.3,28.5,0.151,Relax
16,48,22.5,0,-1.04,0.3,28.5,0.151,Relax
16,48,22.625,0,-1.03,0.3,28.5,0.151,Relax
16,48,22.75,0,-1.04,0.3,28.5,0.151,Relax
16,48,22.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,23,0,-1.04,0.3,28.7,0.148,Relax
16,48,23.125,0,-1.04,0.3,28.5,0.151,Relax
16,48,23.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,23.375,0,-1.04,0.3,28.7,0.151,Relax
16,48,23.5,0,-1.04,0.3,28.5,0.151,Relax
16,48,23.625,0,-1.04,0.3,28.5,0.151,Relax
16,48,23.75,0,-1.03,0.3,28.7,0.151,Relax
16,48,23.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,24,0,-1.03,0.3,28.7,0.151,Relax
16,48,24.125,0,-1.03,0.3,28.5,0.151,Relax
16,48,24.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,24.375,0,-1.04,0.3,28.5,0.151,Relax
16,48,24.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,24.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,24.75,0,-1.04,0.3,28.7,0.151,Relax
16,48,24.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,25,0,-1.04,0.3,28.7,0.151,Relax
16,48,25.125,0,-1.03,0.3,28.7,0.151,Relax
16,48,25.25,0,-1.03,0.3,28.7,0.151,Relax
16,48,25.375,0,-1.04,0.3,28.5,0.151,Relax
16,48,25.5,0,-1.04,0.31,28.7,0.151,Relax
16,48,25.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,25.75,0,-1.03,0.31,28.7,0.151,Relax
16,48,25.875,0,-1.03,0.3,28.7,0.151,Relax
16,48,26,0,-1.04,0.3,28.7,0.151,Relax
16,48,26.125,0,-1.03,0.3,28.7,0.151,Relax
16,48,26.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,26.375,0,-1.04,0.3,28.7,0.151,Relax
16,48,26.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,26.625,0,-1.03,0.3,28.7,0.151,Relax
16,48,26.75,0,-1.04,0.3,28.7,0.151,Relax
16,48,26.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,27,0,-1.04,0.3,28.7,0.151,Relax
16,48,27.125,0,-1.04,0.31,28.7,0.151,Relax
16,48,27.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,27.375,0,-1.03,0.31,28.7,0.151,Relax
16,48,27.5,0,-1.03,0.3,28.7,0.151,Relax
16,48,27.625,0,-1.03,0.3,28.7,0.151,Relax
16,48,27.75,0,-1.03,0.31,28.7,0.151,Relax
16,48,27.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,28,0,-1.03,0.3,28.7,0.151,Relax
16,48,28.125,0,-1.04,0.3,28.7,0.151,Relax
16,48,28.25,0,-1.03,0.3,28.7,0.151,Relax
16,48,28.375,0,-1.04,0.3,28.7,0.151,Relax
16,48,28.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,28.625,0,-1.03,0.3,28.7,0.151,Relax
16,48,28.75,0,-1.04,0.3,28.7,0.151,Relax
16,48,28.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,29,0,-1.04,0.3,28.7,0.151,Relax
16,48,29.125,0,-1.04,0.3,28.7,0.151,Relax
16,48,29.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,29.375,0,-1.03,0.3,28.7,0.151,Relax
16,48,29.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,29.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,29.75,0,-1.03,0.3,28.7,0.151,Relax
16,48,29.875,0,-1.04,0.31,28.7,0.151,Relax
16,48,30,0,-1.04,0.3,28.7,0.151,Relax
16,48,30.125,0,-1.03,0.3,28.7,0.151,Relax
16,48,30.25,0,-1.04,0.31,28.7,0.151,Relax
16,48,30.375,0,-1.03,0.3,28.7,0.151,Relax
16,48,30.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,30.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,30.75,0,-1.04,0.31,28.7,0.151,Relax
16,48,30.875,0,-1.04,0.3,28.7,0.151,Relax
16,48,31,0,-1.03,0.29,28.7,0.151,Relax
16,48,31.125,0,-1.04,0.3,28.7,0.151,Relax
16,48,31.25,0,-1.04,0.3,28.7,0.151,Relax
16,48,31.375,0,-1.03,0.3,28.7,0.151,Relax
16,48,31.5,0,-1.04,0.3,28.7,0.151,Relax
16,48,31.625,0,-1.04,0.31,28.7,0.151,Relax
16,48,31.75,0,-1.03,0.29,28.7,0.151,Relax
16,48,31.875,0,-1.03,0.29,28.7,0.151,Relax
16,48,32,0,-1.03,0.29,28.7,0.151,Relax
16,48,32.125,0,-1.04,0.3,28.7,0.151,Relax
16,48,32.25,0,-1.03,0.3,28.7,0.151,Relax
16,48,32.375,0,-1.04,0.3,28.7,0.151,Relax
16,48,32.5,0,-1.03,0.29,28.7,0.151,Relax
16,48,32.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,32.75,0,-1.04,0.29,28.7,0.151,Relax
16,48,32.875,0,-1.03,0.29,28.7,0.151,Relax
16,48,33,0,-1.04,0.3,28.7,0.151,Relax
16,48,33.125,0,-1.03,0.31,28.7,0.151,Relax
16,48,33.25,0,-1.03,0.3,28.9,0.151,Relax
16,48,33.375,0,-1.04,0.31,28.7,0.151,Relax
16,48,33.5,0,-1.03,0.3,28.7,0.151,Relax
16,48,33.625,0,-1.04,0.3,28.9,0.151,Relax
16,48,33.75,0,-1.04,0.3,28.7,0.151,Relax
16,48,33.875,0,-1.03,0.31,28.7,0.151,Relax
16,48,34,0,-1.04,0.3,28.7,0.151,Relax
16,48,34.125,0,-1.03,0.3,28.7,0.151,Relax
16,48,34.25,-0.01,-1.03,0.3,28.7,0.151,Relax
16,48,34.375,-0.01,-1.04,0.3,28.7,0.151,Relax
16,48,34.5,-0.02,-1.03,0.29,28.7,0.151,Relax
16,48,34.625,-0.01,-1.03,0.3,28.7,0.151,Relax
16,48,34.75,-0.01,-1.04,0.31,28.7,0.151,Relax
16,48,34.875,-0.01,-1.04,0.3,28.7,0.151,Relax
16,48,35,-0.01,-1.04,0.3,28.7,0.151,Relax
16,48,35.125,-0.01,-1.04,0.31,28.7,0.151,Relax
16,48,35.25,-0.01,-1.04,0.31,28.7,0.151,Relax
16,48,35.375,0,-1.04,0.31,28.7,0.151,Relax
16,48,35.5,0,-1.03,0.32,28.7,0.151,Relax
16,48,35.625,0,-1.04,0.31,28.9,0.151,Relax
16,48,35.75,0,-1.03,0.32,28.7,0.151,Relax
16,48,35.875,0,-1.03,0.31,28.9,0.151,Relax
16,48,36,0,-1.04,0.32,28.9,0.151,Relax
16,48,36.125,0,-1.03,0.32,28.9,0.151,Relax
16,48,36.25,0,-1.04,0.31,28.9,0.151,Relax
16,48,36.375,0,-1.04,0.32,28.7,0.151,Relax
16,48,36.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,36.625,0,-1.03,0.31,28.7,0.151,Relax
16,48,36.75,0,-1.03,0.31,28.9,0.151,Relax
16,48,36.875,0,-1.03,0.31,28.9,0.151,Relax
16,48,37,0,-1.03,0.31,28.7,0.151,Relax
16,48,37.125,0,-1.03,0.31,28.9,0.151,Relax
16,48,37.25,0,-1.04,0.31,28.9,0.151,Relax
16,48,37.375,0,-1.04,0.31,28.9,0.151,Relax
16,48,37.5,0,-1.03,0.31,28.7,0.151,Relax
16,48,37.625,0,-1.04,0.32,28.7,0.151,Relax
16,48,37.75,0,-1.04,0.31,28.9,0.151,Relax
16,48,37.875,0,-1.03,0.31,28.9,0.151,Relax
16,48,38,0,-1.04,0.31,28.9,0.151,Relax
16,48,38.125,0,-1.03,0.31,28.9,0.151,Relax
16,48,38.25,0,-1.04,0.31,28.9,0.151,Relax
16,48,38.375,0,-1.03,0.32,28.9,0.151,Relax
16,48,38.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,38.625,0,-1.03,0.31,29.1,0.151,Relax
16,48,38.75,0,-1.04,0.31,29.1,0.151,Relax
16,48,38.875,0,-1.03,0.33,29.1,0.151,Relax
16,48,39,0,-1.04,0.31,29.1,0.151,Relax
16,48,39.125,0,-1.04,0.3,28.9,0.151,Relax
16,48,39.25,0,-1.04,0.3,28.9,0.151,Relax
16,48,39.375,0,-1.03,0.31,28.9,0.151,Relax
16,48,39.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,39.625,0,-1.04,0.3,28.7,0.151,Relax
16,48,39.75,0,-1.04,0.31,28.9,0.151,Relax
16,48,39.875,0,-1.03,0.3,28.7,0.151,Relax
16,48,40,0,-1.03,0.31,28.9,0.151,Relax
16,48,40.125,0,-1.04,0.31,28.9,0.151,Relax
16,48,40.25,0,-1.04,0.3,28.9,0.151,Relax
16,48,40.375,0,-1.03,0.3,28.9,0.151,Relax
16,48,40.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,40.625,0,-1.04,0.3,28.9,0.151,Relax
16,48,40.75,0,-1.03,0.31,28.9,0.151,Relax
16,48,40.875,0,-1.04,0.3,28.9,0.151,Relax
16,48,41,0,-1.04,0.31,28.9,0.151,Relax
16,48,41.125,0,-1.04,0.31,28.9,0.151,Relax
16,48,41.25,0,-1.03,0.31,28.9,0.151,Relax
16,48,41.375,0,-1.04,0.31,28.9,0.151,Relax
16,48,41.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,41.625,0,-1.04,0.31,28.9,0.151,Relax
16,48,41.75,0,-1.03,0.31,28.9,0.151,Relax
16,48,41.875,0,-1.03,0.31,28.9,0.151,Relax
16,48,42,0,-1.03,0.31,28.9,0.153,Relax
16,48,42.125,0,-1.04,0.31,28.9,0.151,Relax
16,48,42.25,0,-1.03,0.31,28.9,0.151,Relax
16,48,42.375,0,-1.03,0.31,28.9,0.151,Relax
16,48,42.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,42.625,0,-1.04,0.31,28.9,0.151,Relax
16,48,42.75,0,-1.04,0.3,28.9,0.151,Relax
16,48,42.875,0,-1.03,0.3,28.9,0.151,Relax
16,48,43,0,-1.03,0.31,28.9,0.151,Relax
16,48,43.125,0,-1.03,0.31,28.9,0.151,Relax
16,48,43.25,0,-1.03,0.31,28.9,0.151,Relax
16,48,43.375,0,-1.04,0.31,28.9,0.151,Relax
16,48,43.5,0,-1.04,0.31,28.9,0.151,Relax
16,48,43.625,0,-1.04,0.31,28.9,0.151,Relax
16,48,43.75,0,-1.03,0.31,28.9,0.151,Relax
16,48,43.875,0,-1.03,0.31,28.9,0.151,Relax
16,48,44,0,-1.04,0.3,28.9,0.151,Relax
16,48,44.125,0,-1.03,0.3,28.9,0.151,Relax
16,48,44.25,0,-1.03,0.29,28.9,0.151,Relax
16,48,44.375,0,-1.04,0.31,28.9,0.151,Relax
16,48,44.5,0,-1.03,0.3,28.9,0.151,Relax
16,48,44.625,0,-1.04,0.3,28.9,0.151,Relax
16,48,44.75,0,-1.04,0.3,28.9,0.151,Relax
16,48,44.875,0,-1.03,0.3,28.9,0.151,Relax
16,48,45,0,-1.04,0.3,28.9,0.151,Relax
16,48,45.125,0,-1.03,0.31,28.9,0.151,Relax
16,48,45.25,0,-1.03,0.3,28.9,0.151,Relax
16,48,45.375,0,-1.04,0.3,28.9,0.151,Relax
16,48,45.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,45.625,0,-1.03,0.3,28.9,0.151,Relax
16,48,45.75,0,-1.04,0.31,28.9,0.151,Relax
16,48,45.875,0,-1.04,0.3,28.9,0.151,Relax
16,48,46,0,-1.04,0.31,28.9,0.151,Relax
16,48,46.125,0,-1.03,0.3,28.9,0.151,Relax
16,48,46.25,0,-1.04,0.31,28.9,0.151,Relax
16,48,46.375,0,-1.03,0.31,29.1,0.151,Relax
16,48,46.5,0,-1.03,0.3,28.9,0.151,Relax
16,48,46.625,0,-1.04,0.31,28.9,0.151,Relax
16,48,46.75,0,-1.04,0.3,28.9,0.151,Relax
16,48,46.875,0,-1.04,0.3,28.9,0.151,Relax
16,48,47,0,-1.03,0.31,29.1,0.151,Relax
16,48,47.125,0,-1.03,0.31,29.1,0.151,Relax
16,48,47.25,0,-1.04,0.31,29.1,0.151,Relax
16,48,47.375,0,-1.04,0.31,29.1,0.151,Relax
16,48,47.5,0,-1.03,0.31,28.9,0.151,Relax
16,48,47.625,0,-1.03,0.31,28.9,0.151,Relax
