Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
15,8,34.125,-0.15,-0.52,1.06,26.2,0.799,Relax
15,8,34.25,-0.15,-0.53,1.07,26.2,0.799,Relax
15,8,34.375,-0.15,-0.53,1.06,26.2,0.799,Relax
15,8,34.5,-0.15,-0.53,1.06,26.2,0.799,Relax
15,8,34.625,-0.15,-0.53,1.06,26.2,0.799,Relax
15,8,34.75,-0.15,-0.53,1.06,26.2,0.799,Relax
15,8,34.875,-0.15,-0.53,1.07,26.2,0.799,Relax
15,8,35,-0.15,-0.53,1.06,26.2,0.799,Relax
15,8,35.125,-0.15,-0.53,1.06,26.2,0.791,Relax
15,8,35.25,-0.15,-0.53,1.06,26.2,0.791,Relax
15,8,35.375,-0.15,-0.53,1.06,26.2,0.791,Relax
15,8,35.5,-0.15,-0.53,1.07,26.2,0.791,Relax
15,8,35.625,-0.15,-0.53,1.07,26.2,0.791,Relax
15,8,35.75,-0.15,-0.53,1.07,26.2,0.791,Relax
15,8,35.875,-0.15,-0.53,1.06,26.2,0.791,Relax
15,8,36,-0.15,-0.53,1.06,26.2,0.791,Relax
15,8,36.125,-0.15,-0.53,1.06,26.2,0.788,Relax
15,8,36.25,-0.15,-0.53,1.06,26.2,0.783,Relax
15,8,36.375,-0.15,-0.53,1.07,26.2,0.783,Relax
15,8,36.5,-0.15,-0.53,1.06,26.2,0.783,Relax
15,8,36.625,-0.15,-0.53,1.07,26.2,0.783,Relax
15,8,36.75,-0.15,-0.53,1.07,26.2,0.783,Relax
15,8,36.875,-0.15,-0.53,1.07,26.2,0.783,Relax
15,8,37,-0.15,-0.53,1.06,26.2,0.78,Relax
15,8,37.125,-0.15,-0.53,1.07,26.2,0.78,Relax
15,8,37.25,-0.15,-0.53,1.06,26.2,0.775,Relax
15,8,37.375,-0.15,-0.53,1.06,26.2,0.775,Relax
15,8,37.5,-0.15,-0.53,1.07,26.2,0.775,Relax
15,8,37.625,-0.15,-0.53,1.07,26.2,0.775,Relax
15,8,37.75,-0.15,-0.52,1.07,26.2,0.775,Relax
15,8,37.875,-0.14,-0.53,1.07,26.2,0.772,Relax
15,8,38,-0.15,-0.53,1.07,26.2,0.772,Relax
15,8,38.125,-0.15,-0.53,1.07,26.2,0.772,Relax
15,8,38.25,-0.15,-0.52,1.06,26.2,0.772,Relax
15,8,38.375,-0.15,-0.53,1.07,26.2,0.772,Relax
15,8,38.5,-0.15,-0.53,1.06,26.2,0.767,Relax
15,8,38.625,-0.15,-0.53,1.06,26.2,0.767,Relax
15,8,38.75,-0.15,-0.53,1.06,26.2,0.767,Relax
15,8,38.875,-0.15,-0.53,1.07,26.2,0.767,Relax
15,8,39,-0.14,-0.53,1.07,26.2,0.767,Relax
15,8,39.125,-0.15,-0.53,1.06,26.2,0.767,Relax
15,8,39.25,-0.15,-0.53,1.06,26.2,0.764,Relax
15,8,39.375,-0.15,-0.52,1.07,26.2,0.759,Relax
15,8,39.5,-0.15,-0.53,1.06,26.2,0.759,Relax
15,8,39.625,-0.15,-0.53,1.06,26.2,0.764,Relax
15,8,39.75,-0.15,-0.53,1.06,26.2,0.759,Relax
15,8,39.875,-0.15,-0.53,1.07,26.4,0.759,Relax
15,8,40,-0.15,-0.52,1.06,26.2,0.759,Relax
15,8,40.125,-0.15,-0.53,1.06,26.2,0.757,Relax
15,8,40.25,-0.15,-0.53,1.06,26.4,0.757,Relax
15,8,40.375,-0.15,-0.53,1.06,26.2,0.752,Relax
15,8,40.5,-0.15,-0.53,1.06,26.2,0.752,Relax
15,8,40.625,-0.15,-0.52,1.06,26.2,0.752,Relax
15,8,40.75,-0.14,-0.53,1.06,26.4,0.749,Relax
15,8,40.875,-0.15,-0.53,1.06,26.4,0.749,Relax
15,8,41,-0.15,-0.53,1.07,26.4,0.749,Relax
15,8,41.125,-0.15,-0.53,1.07,26.4,0.749,Relax
15,8,41.25,-0.15,-0.53,1.06,26.4,0.749,Relax
15,8,41.375,-0.14,-0.52,1.06,26.2,0.744,Relax
15,8,41.5,-0.15,-0.53,1.06,26.2,0.744,Relax
15,8,41.625,-0.15,-0.53,1.06,26.4,0.744,Relax
15,8,41.75,-0.15,-0.52,1.06,26.4,0.744,Relax
15,8,41.875,-0.15,-0.53,1.06,26.4,0.744,Relax
15,8,42,-0.15,-0.52,1.07,26.2,0.744,Relax
15,8,42.125,-0.14,-0.53,1.07,26.4,0.744,Relax
15,8,42.25,-0.15,-0.53,1.06,26.2,0.739,Relax
15,8,42.375,-0.15,-0.53,1.06,26.4,0.736,Relax
15,8,42.5,-0.15,-0.53,1.07,26.4,0.736,Relax
15,8,42.625,-0.15,-0.53,1.06,26.4,0.736,Relax
15,8,42.75,-0.15,-0.53,1.06,26.4,0.736,Relax
15,8,42.875,-0.15,-0.53,1.07,26.4,0.736,Relax
15,8,43,-0.15,-0.52,1.06,26.4,0.733,Relax
15,8,43.125,-0.15,-0.53,1.07,26.4,0.733,Relax
15,8,43.25,-0.15,-0.52,1.06,26.4,0.733,Relax
15,8,43.375,-0.15,-0.52,1.07,26.4,0.733,Relax
15,8,43.5,-0.15,-0.53,1.06,26.4,0.729,Relax
15,8,43.625,-0.15,-0.53,1.06,26.4,0.729,Relax
15,8,43.75,-0.15,-0.53,1.07,26.4,0.729,Relax
15,8,43.875,-0.15,-0.53,1.07,26.4,0.726,Relax
15,8,44,-0.15,-0.53,1.07,26.4,0.726,Relax
15,8,44.125,-0.15,-0.53,1.06,26.4,0.726,Relax
15,8,44.25,-0.15,-0.53,1.07,26.4,0.726,Relax
15,8,44.375,-0.15,-0.53,1.06,26.4,0.721,Relax
15,8,44.5,-0.15,-0.53,1.07,26.4,0.721,Relax
15,8,44.625,-0.15,-0.53,1.07,26.4,0.721,Relax
15,8,44.75,-0.15,-0.53,1.06,26.4,0.721,Relax
15,8,44.875,-0.16,-0.53,1.07,26.4,0.721,Relax
15,8,45,-0.15,-0.52,1.07,26.4,0.721,Relax
15,8,45.125,-0.15,-0.52,1.07,26.4,0.721,Relax
15,8,45.25,-0.15,-0.52,1.06,26.4,0.721,Relax
15,8,45.375,-0.15,-0.53,1.07,26.4,0.718,Relax
15,8,45.5,-0.15,-0.53,1.06,26.4,0.713,Relax
15,8,45.625,-0.15,-0.53,1.06,26.4,0.713,Relax
15,8,45.75,-0.15,-0.53,1.07,26.4,0.713,Relax
15,8,45.875,-0.15,-0.52,1.06,26.4,0.713,Relax
15,8,46,-0.15,-0.53,1.07,26.4,0.711,Relax
15,8,46.125,-0.15,-0.53,1.06,26.4,0.713,Relax
15,8,46.25,-0.15,-0.52,1.07,26.4,0.711,Relax
15,8,46.375,-0.15,-0.52,1.07,26.4,0.706,Relax
15,8,46.5,-0.15,-0.52,1.06,26.4,0.706,Relax
15,8,46.625,-0.15,-0.52,1.07,26.4,0.706,Relax
15,8,46.75,-0.15,-0.53,1.07,26.4,0.706,Relax
15,8,46.875,-0.15,-0.52,1.07,26.4,0.706,Relax
15,8,47,-0.15,-0.53,1.07,26.4,0.703,Relax
15,8,47.125,-0.15,-0.53,1.07,26.4,0.703,Relax
15,8,47.25,-0.15,-0.53,1.06,26.4,0.703,Relax
15,8,47.375,-0.15,-0.53,1.07,26.4,0.703,Relax
15,8,47.5,-0.15,-0.53,1.06,26.4,0.703,Relax
15,8,47.625,-0.15,-0.53,1.06,26.4,0.696,Relax
15,8,47.75,-0.15,-0.53,1.06,26.4,0.696,Relax
15,8,47.875,-0.15,-0.53,1.06,26.4,0.696,Relax
15,8,48,-0.15,-0.53,1.06,26.6,0.696,Relax
15,8,48.125,-0.14,-0.53,1.07,26.4,0.696,Relax
15,8,48.25,-0.15,-0.53,1.07,26.4,0.696,Relax
15,8,48.375,-0.15,-0.53,1.07,26.4,0.696,Relax
15,8,48.5,-0.15,-0.52,1.08,26.4,0.691,Relax
15,8,48.625,-0.15,-0.53,1.07,26.4,0.691,Relax
15,8,48.75,-0.16,-0.53,1.07,26.4,0.691,Relax
15,8,48.875,-0.16,-0.53,1.06,26.4,0.688,Relax
15,8,49,-0.16,-0.53,1.06,26.4,0.688,Relax
15,8,49.125,-0.17,-0.54,1.06,26.6,0.684,Relax
15,8,49.25,-0.16,-0.53,1.06,26.4,0.684,Relax
15,8,49.375,-0.16,-0.53,1.06,26.6,0.684,Relax
15,8,49.5,-0.16,-0.54,1.07,26.4,0.684,Relax
15,8,49.625,-0.16,-0.53,1.07,26.6,0.681,Relax
15,8,49.75,-0.16,-0.53,1.06,26.6,0.681,Relax
15,8,49.875,-0.17,-0.53,1.06,26.4,0.681,Relax
15,8,50,-0.16,-0.53,1.06,26.6,0.683,Relax
15,8,50.125,-0.16,-0.53,1.06,26.4,0.681,Relax
15,8,50.25,-0.17,-0.53,1.05,26.4,0.676,Relax
15,8,50.375,-0.16,-0.53,1.06,26.4,0.673,Relax
15,8,50.5,-0.16,-0.53,1.05,26.6,0.673,Relax
15,8,50.625,-0.16,-0.53,1.06,26.4,0.673,Relax
15,8,50.75,-0.16,-0.53,1.06,26.6,0.673,Relax
15,8,50.875,-0.16,-0.53,1.06,26.6,0.673,Relax
15,8,51,-0.16,-0.53,1.07,26.6,0.673,Relax
15,8,51.125,-0.17,-0.53,1.06,26.6,0.669,Relax
15,8,51.25,-0.16,-0.54,1.06,26.6,0.669,Relax
15,8,51.375,-0.16,-0.53,1.06,26.4,0.669,Relax
15,8,51.5,-0.16,-0.53,1.06,26.6,0.669,Relax
15,8,51.625,-0.16,-0.53,1.06,26.4,0.669,Relax
15,8,51.75,-0.16,-0.54,1.06,26.6,0.669,Relax
15,8,51.875,-0.17,-0.54,1.05,26.6,0.666,Relax
15,8,52,-0.16,-0.53,1.06,26.6,0.662,Relax
15,8,52.125,-0.16,-0.54,1.05,26.6,0.662,Relax
15,8,52.25,-0.16,-0.54,1.06,26.6,0.662,Relax
15,8,52.375,-0.16,-0.54,1.06,26.6,0.662,Relax
15,8,52.5,-0.16,-0.53,1.06,26.6,0.659,Relax
15,8,52.625,-0.16,-0.54,1.06,26.6,0.662,Relax
15,8,52.75,-0.17,-0.53,1.05,26.6,0.659,Relax
15,8,52.875,-0.16,-0.53,1.06,26.6,0.659,Relax
15,8,53,-0.16,-0.54,1.06,26.6,0.659,Relax
15,8,53.125,-0.16,-0.53,1.06,26.6,0.659,Relax
15,8,53.25,-0.16,-0.53,1.05,26.6,0.659,Relax
15,8,53.375,-0.16,-0.53,1.05,26.6,0.654,Relax
15,8,53.5,-0.16,-0.53,1.06,26.6,0.654,Relax
15,8,53.625,-0.16,-0.53,1.06,26.6,0.652,Relax
15,8,53.75,-0.16,-0.54,1.05,26.6,0.652,Relax
15,8,53.875,-0.16,-0.53,1.05,26.6,0.652,Relax
15,8,54,-0.17,-0.53,1.06,26.6,0.652,Relax
15,8,54.125,-0.16,-0.53,1.06,26.6,0.652,Relax
15,8,54.25,-0.16,-0.53,1.06,26.6,0.647,Relax
15,8,54.375,-0.16,-0.53,1.06,26.6,0.652,Relax
15,8,54.5,-0.16,-0.53,1.06,26.6,0.652,Relax
15,8,54.625,-0.16,-0.53,1.06,26.6,0.647,Relax
15,8,54.75,-0.16,-0.53,1.06,26.6,0.647,Relax
15,8,54.875,-0.16,-0.53,1.06,26.6,0.647,Relax
15,8,55,-0.16,-0.54,1.06,26.6,0.644,Relax
15,8,55.125,-0.16,-0.53,1.06,26.6,0.644,Relax
15,8,55.25,-0.16,-0.53,1.06,26.6,0.644,Relax
15,8,55.375,-0.16,-0.53,1.06,26.6,0.64,Relax
15,8,55.5,-0.16,-0.53,1.06,26.6,0.644,Relax
15,8,55.625,-0.17,-0.54,1.06,26.6,0.64,Relax
15,8,55.75,-0.17,-0.53,1.06,26.6,0.64,Relax
15,8,55.875,-0.16,-0.54,1.05,26.6,0.64,Relax
15,8,56,-0.16,-0.54,1.06,26.6,0.637,Relax
15,8,56.125,-0.16,-0.54,1.06,26.6,0.637,Relax
15,8,56.25,-0.16,-0.54,1.06,26.6,0.637,Relax
15,8,56.375,-0.16,-0.54,1.06,26.6,0.637,Relax
15,8,56.5,-0.16,-0.54,1.06,26.6,0.633,Relax
15,8,56.625,-0.17,-0.54,1.05,26.6,0.633,Relax
15,8,56.75,-0.16,-0.54,1.06,26.6,0.633,Relax
15,8,56.875,-0.16,-0.54,1.05,26.6,0.63,Relax
15,8,57,-0.15,-0.55,1.05,26.6,0.63,Relax
15,8,57.125,-0.17,-0.54,1.05,26.6,0.63,Relax
15,8,57.25,-0.16,-0.54,1.05,26.6,0.63,Relax
15,8,57.375,-0.17,-0.54,1.06,26.6,0.63,Relax
15,8,57.5,-0.16,-0.54,1.06,26.6,0.626,Relax
15,8,57.625,-0.16,-0.54,1.06,26.6,0.623,Relax
15,8,57.75,-0.16,-0.54,1.06,26.6,0.623,Relax
15,8,57.875,-0.16,-0.54,1.05,26.6,0.623,Relax
15,8,58,-0.16,-0.54,1.05,26.6,0.623,Relax
15,8,58.125,-0.16,-0.54,1.06,26.6,0.623,Relax
15,8,58.25,-0.16,-0.54,1.05,26.8,0.623,Relax
15,8,58.375,-0.16,-0.54,1.05,26.6,0.619,Relax
15,8,58.5,-0.17,-0.54,1.05,26.6,0.619,Relax
15,8,58.625,-0.16,-0.54,1.05,26.6,0.619,Relax
15,8,58.75,-0.16,-0.54,1.06,26.6,0.619,Relax
15,8,58.875,-0.17,-0.53,1.05,26.6,0.619,Relax
15,8,59,-0.16,-0.54,1.05,26.6,0.619,Relax
15,8,59.125,-0.16,-0.54,1.06,26.6,0.619,Relax
15,8,59.25,-0.16,-0.54,1.06,26.6,0.619,Relax
15,8,59.375,-0.16,-0.54,1.05,26.6,0.619,Relax
15,8,59.5,-0.16,-0.54,1.06,26.6,0.619,Relax
15,8,59.625,-0.16,-0.53,1.06,26.8,0.612,Relax
15,8,59.75,-0.16,-0.53,1.06,26.6,0.612,Relax
15,8,59.875,-0.16,-0.53,1.06,26.6,0.616,Relax
15,9,0,-0.16,-0.53,1.06,26.6,0.612,Relax
15,9,0.125,-0.16,-0.54,1.06,26.8,0.612,Relax
15,9,0.25,-0.16,-0.53,1.06,26.6,0.612,Relax
15,9,0.375,-0.16,-0.53,1.06,26.8,0.612,Relax
15,9,0.5,-0.16,-0.53,1.06,26.6,0.609,Relax
15,9,0.625,-0.16,-0.53,1.06,26.8,0.609,Relax
15,9,0.75,-0.16,-0.54,1.05,26.8,0.609,Relax
15,9,0.875,-0.17,-0.54,1.06,26.8,0.605,Relax
15,9,1,-0.16,-0.53,1.06,26.6,0.605,Relax
15,9,1.125,-0.16,-0.53,1.06,26.6,0.606,Relax
15,9,1.25,-0.16,-0.53,1.06,26.6,0.602,Relax
15,9,1.375,-0.16,-0.54,1.05,26.8,0.602,Relax
15,9,1.5,-0.16,-0.53,1.06,26.6,0.602,Relax
15,9,1.625,-0.16,-0.53,1.06,26.8,0.602,Relax
15,9,1.75,-0.15,-0.53,1.06,26.8,0.602,Relax
15,9,1.875,-0.16,-0.53,1.05,26.6,0.602,Relax
15,9,2,-0.17,-0.53,1.06,26.8,0.598,Relax
