Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
15,52,19.875,0,-0.24,-0.81,27.9,0.244,Relax
15,52,20,0,-0.23,-0.81,27.9,0.247,Relax
15,52,20.125,0,-0.23,-0.8,27.9,0.247,Relax
15,52,20.25,0,-0.22,-0.8,28.1,0.247,Relax
15,52,20.375,0,-0.23,-0.8,28.1,0.247,Relax
15,52,20.5,0,-0.24,-0.8,28.1,0.247,Relax
15,52,20.625,0,-0.23,-0.8,28.1,0.247,Relax
15,52,20.75,0,-0.23,-0.8,28.1,0.247,Relax
15,52,20.875,0.02,-0.23,-0.8,28.1,0.247,Relax
15,52,21,0,-0.23,-0.78,28.1,0.249,Relax
15,52,21.125,0,-0.25,-0.78,28.1,0.247,Relax
15,52,21.25,0,-0.23,-0.81,28.1,0.247,Relax
15,52,21.375,0,-0.25,-0.8,28.1,0.247,Relax
15,52,21.5,0,-0.25,-0.8,28.1,0.247,Relax
15,52,21.625,0,-0.28,-0.77,28.1,0.247,Relax
15,52,21.75,0,-0.24,-0.81,28.1,0.247,Relax
15,52,21.875,0,-0.26,-0.79,28.1,0.247,Relax
15,52,22,0,-0.25,-0.79,28.1,0.247,Relax
15,52,22.125,0,-0.27,-0.78,28.1,0.247,Relax
15,52,22.25,0.01,-0.27,-0.8,28.1,0.247,Relax
15,52,22.375,0,-0.26,-0.8,28.1,0.247,Relax
15,52,22.5,0,-0.25,-0.8,28.1,0.246,Relax
15,52,22.625,0.01,-0.27,-0.8,28.1,0.247,Relax
15,52,22.75,0,-0.26,-0.8,28.1,0.246,Relax
15,52,22.875,0,-0.26,-0.79,28.1,0.247,Relax
15,52,23,0,-0.26,-0.79,28.1,0.247,Relax
15,52,23.125,0,-0.24,-0.81,28.1,0.244,Relax
15,52,23.25,0,-0.29,-0.78,28.1,0.244,Relax
15,52,23.375,-0.02,-0.24,-0.77,28.1,0.241,Relax
15,52,23.5,0.06,-0.23,-0.8,28.1,0.239,Relax
15,52,23.625,0.03,-0.22,-0.84,28.1,0.237,Relax
15,52,23.75,-0.02,-0.31,-0.76,28.1,0.237,Relax
15,52,23.875,0.06,-0.31,-0.72,28.1,0.239,Relax
15,52,24,0.04,-0.25,-0.85,28.1,0.242,Relax
15,52,24.125,0.02,-0.31,-0.77,28.1,0.244,Relax
15,52,24.25,-0.01,-0.26,-0.79,28.1,0.247,Relax
15,52,24.375,0.02,-0.27,-0.8,28.1,0.247,Relax
15,52,24.5,0.01,-0.26,-0.77,28.1,0.247,Relax
15,52,24.625,0.04,-0.28,-0.77,28.1,0.247,Relax
15,52,24.75,0.03,-0.15,-0.81,28.1,0.249,Relax
15,52,24.875,0.01,-0.22,-0.8,28.1,0.251,Relax
15,52,25,0.01,-0.2,-0.81,28.1,0.251,Relax
15,52,25.125,0.04,-0.21,-0.8,28.1,0.251,Relax
15,52,25.25,0.02,-0.2,-0.81,28.1,0.251,Relax
15,52,25.375,0,-0.21,-0.81,28.1,0.252,Relax
15,52,25.5,0,-0.2,-0.81,28.1,0.252,Relax
15,52,25.625,0.02,-0.21,-0.81,28.1,0.252,Relax
15,52,25.75,0,-0.2,-0.8,28.1,0.252,Relax
15,52,25.875,0,-0.19,-0.8,28.1,0.249,Relax
15,52,26,0,-0.21,-0.81,28.1,0.249,Relax
15,52,26.125,0.01,-0.19,-0.8,28.3,0.249,Relax
15,52,26.25,0.01,-0.2,-0.81,28.1,0.252,Relax
15,52,26.375,0,-0.19,-0.81,28.1,0.249,Relax
15,52,26.5,0,-0.2,-0.82,28.1,0.248,Relax
15,52,26.625,0,-0.2,-0.81,28.3,0.249,Relax
15,52,26.75,0.01,-0.19,-0.8,28.1,0.249,Relax
15,52,26.875,0,-0.2,-0.81,28.1,0.249,Relax
15,52,27,0,-0.2,-0.8,28.1,0.249,Relax
15,52,27.125,0.01,-0.2,-0.8,28.3,0.249,Relax
15,52,27.25,0.01,-0.2,-0.81,28.3,0.249,Relax
15,52,27.375,0,-0.2,-0.8,28.3,0.249,Relax
15,52,27.5,0,-0.2,-0.8,28.3,0.249,Relax
15,52,27.625,0,-0.2,-0.81,28.3,0.249,Relax
15,52,27.75,0.01,-0.19,-0.8,28.1,0.251,Relax
15,52,27.875,0.01,-0.19,-0.81,28.1,0.249,Relax
15,52,28,0,-0.19,-0.82,28.1,0.249,Relax
15,52,28.125,0.01,-0.2,-0.8,28.1,0.249,Relax
15,52,28.25,0.01,-0.19,-0.81,28.1,0.249,Relax
15,52,28.375,0.01,-0.19,-0.82,28.1,0.249,Relax
15,52,28.5,0.01,-0.2,-0.81,28.3,0.249,Relax
15,52,28.625,0.01,-0.19,-0.81,28.3,0.249,Relax
15,52,28.75,0.01,-0.2,-0.81,28.3,0.249,Relax
15,52,28.875,0.01,-0.2,-0.81,28.1,0.249,Relax
15,52,29,0,-0.19,-0.8,28.3,0.249,Relax
15,52,29.125,0,-0.19,-0.81,28.1,0.249,Relax
15,52,29.25,0.01,-0.19,-0.8,28.3,0.249,Relax
15,52,29.375,0.01,-0.19,-0.81,28.3,0.249,Relax
15,52,29.5,0.01,-0.19,-0.81,28.3,0.252,Relax
15,52,29.625,0.01,-0.18,-0.81,28.3,0.248,Relax
15,52,29.75,0.01,-0.19,-0.8,28.3,0.252,Relax
15,52,29.875,0,-0.19,-0.81,28.3,0.249,Relax
15,52,30,0.01,-0.19,-0.81,28.3,0.249,Relax
15,52,30.125,0.01,-0.19,-0.81,28.3,0.252,Relax
15,52,30.25,0.01,-0.2,-0.8,28.3,0.249,Relax
15,52,30.375,0.01,-0.19,-0.81,28.3,0.251,Relax
15,52,30.5,0,-0.19,-0.8,28.3,0.249,Relax
15,52,30.625,0.01,-0.19,-0.81,28.3,0.249,Relax
15,52,30.75,0.01,-0.2,-0.81,28.3,0.249,Relax
15,52,30.875,0.01,-0.21,-0.8,28.3,0.252,Relax
15,52,31,0.01,-0.2,-0.81,28.3,0.249,Relax
15,52,31.125,0.01,-0.2,-0.8,28.3,0.252,Relax
15,52,31.25,0.01,-0.2,-0.8,28.3,0.249,Relax
15,52,31.375,0.01,-0.21,-0.81,28.3,0.252,Relax
15,52,31.5,0.01,-0.2,-0.8,28.3,0.252,Relax
15,52,31.625,0.01,-0.21,-0.8,28.3,0.252,Relax
15,52,31.75,0.01,-0.21,-0.81,28.3,0.252,Relax
15,52,31.875,0.01,-0.2,-0.81,28.3,0.252,Relax
15,52,32,0.01,-0.2,-0.81,28.3,0.254,Relax
15,52,32.125,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,32.25,0,-0.2,-0.81,28.3,0.264,Relax
15,52,32.375,0.01,-0.19,-0.8,28.3,0.261,Relax
15,52,32.5,0.01,-0.19,-0.81,28.3,0.264,Relax
15,52,32.625,0.01,-0.2,-0.81,28.3,0.261,Relax
15,52,32.75,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,32.875,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,33,0.01,-0.18,-0.81,28.3,0.259,Relax
15,52,33.125,0.01,-0.18,-0.8,28.3,0.259,Relax
15,52,33.25,0.01,-0.18,-0.81,28.3,0.259,Relax
15,52,33.375,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,33.5,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,33.625,0.01,-0.18,-0.81,28.3,0.259,Relax
15,52,33.75,0.01,-0.18,-0.81,28.3,0.259,Relax
15,52,33.875,0.01,-0.19,-0.8,28.3,0.259,Relax
15,52,34,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,34.125,0.01,-0.19,-0.8,28.3,0.259,Relax
15,52,34.25,0.01,-0.19,-0.81,28.3,0.256,Relax
15,52,34.375,0.01,-0.2,-0.81,28.3,0.259,Relax
15,52,34.5,0.01,-0.2,-0.81,28.3,0.256,Relax
15,52,34.625,0.01,-0.2,-0.81,28.3,0.257,Relax
15,52,34.75,0.01,-0.2,-0.81,28.3,0.256,Relax
15,52,34.875,0.02,-0.2,-0.81,28.3,0.257,Relax
15,52,35,0.01,-0.2,-0.81,28.3,0.254,Relax
15,52,35.125,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,35.25,0.01,-0.21,-0.81,28.3,0.254,Relax
15,52,35.375,0.02,-0.2,-0.8,28.3,0.254,Relax
15,52,35.5,0.02,-0.2,-0.8,28.3,0.254,Relax
15,52,35.625,0.01,-0.21,-0.8,28.3,0.257,Relax
15,52,35.75,0.02,-0.2,-0.81,28.3,0.257,Relax
15,52,35.875,0.01,-0.2,-0.81,28.3,0.256,Relax
15,52,36,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,36.125,0.01,-0.2,-0.81,28.3,0.257,Relax
15,52,36.25,0.01,-0.21,-0.81,28.3,0.257,Relax
15,52,36.375,0.01,-0.19,-0.8,28.3,0.259,Relax
15,52,36.5,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,36.625,0.01,-0.19,-0.8,28.3,0.256,Relax
15,52,36.75,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,36.875,0.01,-0.2,-0.81,28.3,0.259,Relax
15,52,37,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,37.125,0.01,-0.19,-0.81,28.3,0.257,Relax
15,52,37.25,0.01,-0.2,-0.82,28.3,0.256,Relax
15,52,37.375,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,37.5,0.01,-0.2,-0.8,28.3,0.257,Relax
15,52,37.625,0.01,-0.2,-0.81,28.3,0.256,Relax
15,52,37.75,0.01,-0.19,-0.8,28.3,0.259,Relax
15,52,37.875,0.02,-0.2,-0.81,28.3,0.254,Relax
15,52,38,0.02,-0.2,-0.81,28.3,0.254,Relax
15,52,38.125,0.02,-0.2,-0.81,28.3,0.257,Relax
15,52,38.25,0.02,-0.2,-0.8,28.3,0.259,Relax
15,52,38.375,0.02,-0.2,-0.81,28.3,0.259,Relax
15,52,38.5,0.02,-0.2,-0.81,28.3,0.259,Relax
15,52,38.625,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,38.75,0.02,-0.2,-0.81,28.3,0.259,Relax
15,52,38.875,0.02,-0.2,-0.81,28.3,0.257,Relax
15,52,39,0.02,-0.2,-0.81,28.3,0.259,Relax
15,52,39.125,0.02,-0.2,-0.81,28.3,0.259,Relax
15,52,39.25,0.01,-0.21,-0.81,28.3,0.259,Relax
15,52,39.375,0.01,-0.2,-0.8,28.3,0.257,Relax
15,52,39.5,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,39.625,0.02,-0.19,-0.81,28.3,0.259,Relax
15,52,39.75,0.01,-0.2,-0.81,28.5,0.256,Relax
15,52,39.875,0.01,-0.2,-0.8,28.3,0.259,Relax
15,52,40,0.01,-0.19,-0.81,28.5,0.259,Relax
15,52,40.125,0.01,-0.19,-0.81,28.5,0.259,Relax
15,52,40.25,0.01,-0.19,-0.8,28.5,0.259,Relax
15,52,40.375,0.01,-0.19,-0.81,28.3,0.259,Relax
15,52,40.5,0.02,-0.19,-0.81,28.5,0.259,Relax
15,52,40.625,0.02,-0.19,-0.8,28.5,0.259,Relax
15,52,40.75,0.02,-0.19,-0.8,28.5,0.259,Relax
15,52,40.875,0.02,-0.2,-0.8,28.3,0.259,Relax
15,52,41,0.01,-0.19,-0.81,28.5,0.259,Relax
15,52,41.125,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,41.25,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,41.375,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,41.5,0.02,-0.19,-0.8,28.5,0.259,Relax
15,52,41.625,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,41.75,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,41.875,0.02,-0.2,-0.81,28.3,0.261,Relax
15,52,42,0.02,-0.2,-0.81,28.5,0.264,Relax
15,52,42.125,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,42.25,0.02,-0.2,-0.82,28.5,0.264,Relax
15,52,42.375,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,42.5,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,42.625,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,42.75,0.02,-0.2,-0.81,28.5,0.264,Relax
15,52,42.875,0.01,-0.21,-0.81,28.5,0.264,Relax
15,52,43,0.02,-0.21,-0.81,28.5,0.264,Relax
15,52,43.125,0.02,-0.2,-0.81,28.5,0.264,Relax
15,52,43.25,0.01,-0.19,-0.81,28.5,0.264,Relax
15,52,43.375,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,43.5,0.01,-0.19,-0.8,28.5,0.261,Relax
15,52,43.625,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,43.75,0.01,-0.19,-0.8,28.5,0.261,Relax
15,52,43.875,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,44,0.02,-0.19,-0.8,28.5,0.264,Relax
15,52,44.125,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,44.25,0.01,-0.2,-0.8,28.5,0.261,Relax
15,52,44.375,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,44.5,0.01,-0.2,-0.8,28.5,0.264,Relax
15,52,44.625,0.02,-0.19,-0.8,28.5,0.261,Relax
15,52,44.75,0.02,-0.2,-0.8,28.5,0.264,Relax
15,52,44.875,0.01,-0.2,-0.81,28.5,0.264,Relax
15,52,45,0.02,-0.21,-0.8,28.5,0.264,Relax
15,52,45.125,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,45.25,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,45.375,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,45.5,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,45.625,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,45.75,0.02,-0.21,-0.8,28.5,0.259,Relax
15,52,45.875,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,46,0.02,-0.19,-0.81,28.5,0.261,Relax
15,52,46.125,0.02,-0.21,-0.8,28.5,0.259,Relax
15,52,46.25,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,46.375,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,46.5,0.02,-0.21,-0.8,28.5,0.259,Relax
15,52,46.625,0.01,-0.2,-0.8,28.5,0.259,Relax
15,52,46.75,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,46.875,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,47,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,47.125,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,47.25,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,47.375,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,47.5,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,47.625,0.02,-0.19,-0.81,28.5,0.259,Relax
15,52,47.75,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,47.875,0.02,-0.2,-0.81,28.5,0.264,Relax
15,52,48,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,48.125,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,48.25,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,48.375,0.01,-0.21,-0.8,28.5,0.261,Relax
15,52,48.5,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,48.625,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,48.75,0.01,-0.2,-0.8,28.5,0.259,Relax
15,52,48.875,0.01,-0.21,-0.8,28.5,0.264,Relax
15,52,49,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,49.125,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,49.25,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,49.375,0.02,-0.21,-0.8,28.5,0.261,Relax
15,52,49.5,0.02,-0.22,-0.8,28.5,0.261,Relax
15,52,49.625,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,49.75,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,49.875,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,50,0.02,-0.19,-0.8,28.5,0.261,Relax
15,52,50.125,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,50.25,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,50.375,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,50.5,0.02,-0.2,-0.8,28.7,0.261,Relax
15,52,50.625,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,50.75,0.02,-0.19,-0.81,28.5,0.264,Relax
15,52,50.875,0.02,-0.2,-0.81,28.5,0.264,Relax
15,52,51,0.02,-0.19,-0.8,28.5,0.262,Relax
15,52,51.125,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,51.25,0.02,-0.2,-0.8,28.5,0.264,Relax
15,52,51.375,0.02,-0.2,-0.8,28.5,0.261,Relax
15,52,51.5,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,51.625,0.02,-0.21,-0.81,28.5,0.261,Relax
15,52,51.75,0.02,-0.2,-0.81,28.5,0.261,Relax
15,52,51.875,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,52,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,52.125,0.02,-0.2,-0.8,28.5,0.262,Relax
15,52,52.25,0.02,-0.21,-0.8,28.5,0.261,Relax
15,52,52.375,0.02,-0.2,-0.81,28.7,0.261,Relax
15,52,52.5,0.02,-0.2,-0.81,28.7,0.261,Relax
15,52,52.625,0.01,-0.2,-0.81,28.7,0.261,Relax
15,52,52.75,0.02,-0.2,-0.8,28.7,0.262,Relax
15,52,52.875,0.01,-0.2,-0.81,28.5,0.261,Relax
15,52,53,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,53.125,0.02,-0.19,-0.8,28.5,0.259,Relax
15,52,53.25,0.02,-0.2,-0.81,28.7,0.261,Relax
15,52,53.375,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,53.5,0.02,-0.19,-0.8,28.5,0.259,Relax
15,52,53.625,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,53.75,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,53.875,0.02,-0.21,-0.81,28.5,0.259,Relax
15,52,54,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,54.125,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,54.25,0.01,-0.2,-0.81,28.5,0.259,Relax
15,52,54.375,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,54.5,0.02,-0.19,-0.8,28.7,0.259,Relax
15,52,54.625,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,54.75,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,54.875,0.03,-0.21,-0.81,28.7,0.259,Relax
15,52,55,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,55.125,0.01,-0.2,-0.81,28.7,0.259,Relax
15,52,55.25,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,55.375,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,55.5,0.02,-0.2,-0.81,28.5,0.259,Relax
15,52,55.625,0.01,-0.2,-0.8,28.5,0.259,Relax
15,52,55.75,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,55.875,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,56,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,56.125,0.01,-0.2,-0.8,28.7,0.259,Relax
15,52,56.25,0.02,-0.19,-0.8,28.7,0.259,Relax
15,52,56.375,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,56.5,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,56.625,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,56.75,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,56.875,0.03,-0.2,-0.8,28.7,0.259,Relax
15,52,57,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,57.125,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,57.25,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,57.375,0.02,-0.2,-0.8,28.5,0.259,Relax
15,52,57.5,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,57.625,0.02,-0.2,-0.8,28.7,0.256,Relax
15,52,57.75,0.02,-0.2,-0.8,28.7,0.254,Relax
15,52,57.875,0.02,-0.21,-0.81,28.7,0.257,Relax
15,52,58,0.02,-0.2,-0.8,28.7,0.256,Relax
15,52,58.125,0.02,-0.2,-0.81,28.7,0.256,Relax
15,52,58.25,0.02,-0.2,-0.81,28.7,0.257,Relax
15,52,58.375,0.02,-0.2,-0.81,28.7,0.257,Relax
15,52,58.5,0.02,-0.2,-0.81,28.7,0.257,Relax
15,52,58.625,0.02,-0.2,-0.81,28.7,0.256,Relax
15,52,58.75,0.02,-0.2,-0.8,28.7,0.259,Relax
15,52,58.875,0.02,-0.2,-0.81,28.7,0.257,Relax
15,52,59,0.02,-0.19,-0.81,28.7,0.257,Relax
15,52,59.125,0.02,-0.2,-0.81,28.7,0.256,Relax
15,52,59.25,0.02,-0.2,-0.81,28.7,0.257,Relax
15,52,59.375,0.02,-0.2,-0.81,28.7,0.259,Relax
15,52,59.5,0.02,-0.2,-0.81,28.7,0.254,Relax
15,52,59.625,0.02,-0.2,-0.81,28.7,0.254,Relax
15,52,59.75,0.02,-0.2,-0.81,28.7,0.253,Relax
15,52,59.875,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,0,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,0.125,0.02,-0.2,-0.81,28.7,0.254,Relax
15,53,0.25,0.02,-0.2,-0.8,28.7,0.257,Relax
15,53,0.375,0.03,-0.2,-0.81,28.7,0.253,Relax
15,53,0.5,0.02,-0.21,-0.8,28.7,0.254,Relax
15,53,0.625,0.03,-0.2,-0.81,28.7,0.254,Relax
15,53,0.75,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,0.875,0.03,-0.2,-0.81,28.7,0.254,Relax
15,53,1,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,1.125,0.02,-0.19,-0.8,28.7,0.254,Relax
15,53,1.25,0.03,-0.2,-0.8,28.7,0.254,Relax
15,53,1.375,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,1.5,0.03,-0.2,-0.8,28.7,0.254,Relax
15,53,1.625,0.02,-0.2,-0.8,28.7,0.253,Relax
15,53,1.75,0.02,-0.19,-0.8,28.9,0.257,Relax
15,53,1.875,0.02,-0.2,-0.81,28.7,0.256,Relax
15,53,2,0.02,-0.19,-0.82,28.7,0.253,Relax
15,53,2.125,0.02,-0.2,-0.81,28.7,0.254,Relax
15,53,2.25,0.02,-0.19,-0.81,28.7,0.257,Relax
15,53,2.375,0.02,-0.19,-0.81,28.7,0.254,Relax
15,53,2.5,0.03,-0.21,-0.8,28.7,0.254,Relax
15,53,2.625,0.02,-0.2,-0.81,28.7,0.254,Relax
15,53,2.75,0.03,-0.2,-0.81,28.7,0.257,Relax
15,53,2.875,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,3,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,3.125,0.03,-0.21,-0.81,28.7,0.254,Relax
15,53,3.25,0.03,-0.19,-0.8,28.7,0.254,Relax
15,53,3.375,0.03,-0.2,-0.81,28.9,0.253,Relax
15,53,3.5,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,3.625,0.03,-0.2,-0.81,28.7,0.254,Relax
15,53,3.75,0.02,-0.2,-0.8,28.7,0.253,Relax
15,53,3.875,0.03,-0.2,-0.8,28.7,0.253,Relax
15,53,4,0.02,-0.2,-0.8,28.7,0.256,Relax
15,53,4.125,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,4.25,0.02,-0.2,-0.8,28.7,0.253,Relax
15,53,4.375,0.02,-0.2,-0.8,28.7,0.253,Relax
15,53,4.5,0.02,-0.2,-0.81,28.9,0.254,Relax
15,53,4.625,0.02,-0.21,-0.81,28.7,0.254,Relax
15,53,4.75,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,4.875,0.02,-0.2,-0.81,28.9,0.254,Relax
15,53,5,0.03,-0.2,-0.8,28.7,0.254,Relax
15,53,5.125,0.02,-0.2,-0.8,28.7,0.254,Relax
15,53,5.25,0.03,-0.19,-0.8,28.9,0.259,Relax
15,53,5.375,0.03,-0.19,-0.8,28.9,0.259,Relax
15,53,5.5,0.02,-0.2,-0.8,28.7,0.259,Relax
15,53,5.625,0.03,-0.2,-0.81,28.7,0.257,Relax
15,53,5.75,0.03,-0.2,-0.8,28.7,0.257,Relax
15,53,5.875,0.02,-0.2,-0.81,28.9,0.259,Relax
15,53,6,0.03,-0.2,-0.81,28.9,0.259,Relax
15,53,6.125,0.03,-0.2,-0.8,28.9,0.257,Relax
15,53,6.25,0.03,-0.19,-0.8,28.9,0.257,Relax
15,53,6.375,0.02,-0.2,-0.81,28.7,0.256,Relax
15,53,6.5,0.03,-0.2,-0.81,28.7,0.257,Relax
15,53,6.625,0.03,-0.2,-0.81,28.7,0.259,Relax
15,53,6.75,0.03,-0.2,-0.8,28.7,0.257,Relax
15,53,6.875,0.03,-0.2,-0.8,28.9,0.259,Relax
