Hour,Minute,Second,AccZ,AccY,AccX,Temp,EDA,Label
17,4,42.125,-0.07,-1.02,0.42,27.2,0.425,Relax
17,4,42.25,-0.07,-1.02,0.42,27,0.425,Relax
17,4,42.375,-0.08,-1.02,0.42,27,0.425,Relax
17,4,42.5,-0.07,-1.02,0.42,27,0.425,Relax
17,4,42.625,-0.07,-1.02,0.42,27,0.425,Relax
17,4,42.75,-0.07,-1.02,0.42,27,0.424,Relax
17,4,42.875,-0.07,-1.02,0.42,27,0.42,Relax
17,4,43,-0.08,-1.02,0.41,27,0.425,Relax
17,4,43.125,-0.07,-1.02,0.42,27,0.421,Relax
17,4,43.25,-0.08,-1.03,0.43,27,0.419,Relax
17,4,43.375,-0.08,-1.03,0.42,27.2,0.421,Relax
17,4,43.5,-0.08,-1.02,0.42,27.2,0.425,Relax
17,4,43.625,-0.07,-1.02,0.41,27,0.419,Relax
17,4,43.75,-0.08,-1.02,0.42,27.2,0.419,Relax
17,4,43.875,-0.08,-1.03,0.42,27.2,0.419,Relax
17,4,44,-0.08,-1.02,0.42,27.2,0.419,Relax
17,4,44.125,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,44.25,-0.08,-1.02,0.41,27.2,0.419,Relax
17,4,44.375,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,44.5,-0.08,-1.02,0.42,27.2,0.419,Relax
17,4,44.625,-0.07,-1.02,0.42,27,0.419,Relax
17,4,44.75,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,44.875,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,45,-0.08,-1.02,0.42,27,0.419,Relax
17,4,45.125,-0.07,-1.02,0.42,27,0.418,Relax
17,4,45.25,-0.08,-1.02,0.42,27.2,0.418,Relax
17,4,45.375,-0.07,-1.02,0.42,27.2,0.418,Relax
17,4,45.5,-0.07,-1.02,0.42,27,0.419,Relax
17,4,45.625,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,45.75,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,45.875,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,46,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,46.125,-0.07,-1.02,0.42,27.2,0.419,Relax
17,4,46.25,-0.08,-1.02,0.42,27.2,0.416,Relax
17,4,46.375,-0.07,-1.02,0.41,27.2,0.415,Relax
17,4,46.5,-0.07,-1.02,0.42,27.2,0.412,Relax
17,4,46.625,-0.07,-1.02,0.41,27.2,0.413,Relax
17,4,46.75,-0.07,-1.03,0.41,27.2,0.413,Relax
17,4,46.875,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,47,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,47.125,-0.07,-1.02,0.41,27.2,0.413,Relax
17,4,47.25,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,47.375,-0.07,-1.02,0.42,27.2,0.412,Relax
17,4,47.5,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,47.625,-0.08,-1.02,0.42,27.2,0.412,Relax
17,4,47.75,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,47.875,-0.08,-1.02,0.42,27.2,0.413,Relax
17,4,48,-0.07,-1.02,0.42,27.2,0.413,Relax
17,4,48.125,-0.07,-1.02,0.42,27.2,0.409,Relax
17,4,48.25,-0.08,-1.02,0.41,27.2,0.409,Relax
17,4,48.375,-0.08,-1.02,0.42,27.2,0.412,Relax
17,4,48.5,-0.08,-1.02,0.42,27.2,0.413,Relax
17,4,48.625,-0.07,-1.03,0.42,27.2,0.41,Relax
17,4,48.75,-0.08,-1.02,0.43,27.4,0.413,Relax
17,4,48.875,-0.09,-1.01,0.42,27.2,0.409,Relax
17,4,49,-0.09,-1.01,0.42,27.2,0.41,Relax
17,4,49.125,-0.08,-1.02,0.43,27.2,0.409,Relax
17,4,49.25,-0.08,-1.02,0.43,27.2,0.41,Relax
17,4,49.375,-0.09,-1.02,0.42,27.2,0.41,Relax
17,4,49.5,-0.09,-1.02,0.43,27.2,0.41,Relax
17,4,49.625,-0.08,-1.02,0.43,27.2,0.41,Relax
17,4,49.75,-0.08,-1.02,0.43,27.2,0.41,Relax
17,4,49.875,-0.08,-1.02,0.42,27.2,0.409,Relax
17,4,50,-0.09,-1.02,0.43,27.4,0.41,Relax
17,4,50.125,-0.09,-1.02,0.43,27.2,0.41,Relax
17,4,50.25,-0.08,-1.02,0.43,27.4,0.407,Relax
17,4,50.375,-0.09,-1.02,0.42,27.2,0.407,Relax
17,4,50.5,-0.08,-1.02,0.43,27.2,0.41,Relax
17,4,50.625,-0.08,-1.02,0.43,27.4,0.407,Relax
17,4,50.75,-0.08,-1.02,0.43,27.2,0.407,Relax
17,4,50.875,-0.07,-1.02,0.43,27.4,0.407,Relax
17,4,51,-0.08,-1.02,0.42,27.4,0.407,Relax
17,4,51.125,-0.09,-1.02,0.43,27.2,0.407,Relax
17,4,51.25,-0.07,-1.02,0.42,27.4,0.407,Relax
17,4,51.375,-0.08,-1.01,0.43,27.2,0.407,Relax
17,4,51.5,-0.08,-1.02,0.43,27.2,0.406,Relax
17,4,51.625,-0.08,-1.02,0.43,27.2,0.407,Relax
17,4,51.75,-0.08,-1.02,0.43,27.4,0.406,Relax
17,4,51.875,-0.08,-1.02,0.43,27.4,0.407,Relax
17,4,52,-0.08,-1.02,0.43,27.2,0.407,Relax
17,4,52.125,-0.08,-1.02,0.44,27.2,0.406,Relax
17,4,52.25,-0.08,-1.01,0.42,27.4,0.406,Relax
17,4,52.375,-0.08,-1.01,0.44,27.4,0.406,Relax
17,4,52.5,-0.08,-1.02,0.43,27.4,0.403,Relax
17,4,52.625,-0.08,-1.02,0.43,27.4,0.407,Relax
17,4,52.75,-0.08,-1.02,0.44,27.4,0.407,Relax
17,4,52.875,-0.08,-1.02,0.44,27.4,0.407,Relax
17,4,53,-0.08,-1.02,0.43,27.4,0.407,Relax
17,4,53.125,-0.08,-1.02,0.43,27.4,0.402,Relax
17,4,53.25,-0.07,-1.01,0.43,27.4,0.407,Relax
17,4,53.375,-0.08,-1.02,0.42,27.4,0.407,Relax
17,4,53.5,-0.08,-1.02,0.42,27.4,0.407,Relax
17,4,53.625,-0.08,-1.02,0.43,27.4,0.403,Relax
17,4,53.75,-0.07,-1.02,0.43,27.4,0.407,Relax
17,4,53.875,-0.07,-1.02,0.43,27.4,0.403,Relax
17,4,54,-0.08,-1.02,0.43,27.4,0.402,Relax
17,4,54.125,-0.08,-1.02,0.44,27.4,0.401,Relax
17,4,54.25,-0.08,-1.03,0.45,27.4,0.4,Relax
17,4,54.375,-0.08,-1.03,0.44,27.4,0.403,Relax
17,4,54.5,-0.09,-1.02,0.43,27.4,0.403,Relax
17,4,54.625,-0.07,-1.01,0.41,27.4,0.407,Relax
17,4,54.75,-0.08,-1.02,0.41,27.4,0.403,Relax
17,4,54.875,-0.07,-1.02,0.42,27.4,0.407,Relax
17,4,55,-0.08,-1.02,0.42,27.4,0.403,Relax
17,4,55.125,-0.07,-1.02,0.42,27.4,0.407,Relax
17,4,55.25,-0.08,-1.02,0.41,27.4,0.403,Relax
17,4,55.375,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,55.5,-0.08,-1.02,0.42,27.4,0.403,Relax
17,4,55.625,-0.08,-1.03,0.42,27.4,0.403,Relax
17,4,55.75,-0.08,-1.02,0.42,27.4,0.401,Relax
17,4,55.875,-0.07,-1.02,0.41,27.4,0.407,Relax
17,4,56,-0.07,-1.01,0.41,27.4,0.401,Relax
17,4,56.125,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,56.25,-0.07,-1.02,0.41,27.4,0.401,Relax
17,4,56.375,-0.08,-1.02,0.42,27.4,0.403,Relax
17,4,56.5,-0.07,-1.02,0.42,27.4,0.4,Relax
17,4,56.625,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,56.75,-0.07,-1.02,0.42,27.4,0.4,Relax
17,4,56.875,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,57,-0.07,-1.02,0.42,27.4,0.4,Relax
17,4,57.125,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,57.25,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,57.375,-0.07,-1.02,0.41,27.4,0.401,Relax
17,4,57.5,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,57.625,-0.06,-1.02,0.41,27.4,0.401,Relax
17,4,57.75,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,57.875,-0.07,-1.02,0.42,27.6,0.401,Relax
17,4,58,-0.07,-1.02,0.42,27.6,0.401,Relax
17,4,58.125,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,58.25,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,58.375,-0.07,-1.02,0.41,27.6,0.401,Relax
17,4,58.5,-0.07,-1.02,0.41,27.4,0.401,Relax
17,4,58.625,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,58.75,-0.07,-1.02,0.42,27.6,0.401,Relax
17,4,58.875,-0.07,-1.02,0.42,27.4,0.4,Relax
17,4,59,-0.07,-1.02,0.42,27.4,0.401,Relax
17,4,59.125,-0.07,-1.02,0.41,27.4,0.401,Relax
17,4,59.25,-0.07,-1.02,0.42,27.6,0.401,Relax
17,4,59.375,-0.07,-1.02,0.41,27.6,0.4,Relax
17,4,59.5,-0.07,-1.02,0.41,27.6,0.399,Relax
17,4,59.625,-0.07,-1.02,0.41,27.6,0.401,Relax
17,4,59.75,-0.08,-1.02,0.42,27.6,0.399,Relax
17,4,59.875,-0.08,-1.02,0.41,27.6,0.401,Relax
17,5,0,-0.07,-1.02,0.42,27.6,0.395,Relax
17,5,0.125,-0.07,-1.02,0.42,27.6,0.398,Relax
17,5,0.25,-0.07,-1.02,0.42,27.6,0.399,Relax
17,5,0.375,-0.07,-1.02,0.41,27.6,0.395,Relax
17,5,0.5,-0.09,-1.02,0.41,27.6,0.395,Relax
17,5,0.625,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,0.75,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,0.875,-0.08,-1.01,0.41,27.6,0.395,Relax
17,5,1,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,1.125,-0.07,-1.02,0.42,27.6,0.395,Relax
17,5,1.25,-0.09,-1.02,0.41,27.6,0.395,Relax
17,5,1.375,-0.09,-1.03,0.43,27.6,0.395,Relax
17,5,1.5,-0.07,-1.02,0.41,27.6,0.395,Relax
17,5,1.625,-0.09,-1.02,0.42,27.6,0.394,Relax
17,5,1.75,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,1.875,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,2,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,2.125,-0.09,-1.02,0.41,27.6,0.395,Relax
17,5,2.25,-0.08,-1.02,0.42,27.6,0.395,Relax
17,5,2.375,-0.08,-1.02,0.41,27.6,0.394,Relax
17,5,2.5,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,2.625,-0.08,-1.01,0.41,27.6,0.394,Relax
17,5,2.75,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,2.875,-0.08,-1.02,0.42,27.6,0.395,Relax
17,5,3,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,3.125,-0.08,-1.02,0.42,27.6,0.394,Relax
17,5,3.25,-0.08,-1.03,0.41,27.6,0.393,Relax
17,5,3.375,-0.08,-1.02,0.41,27.6,0.395,Relax
17,5,3.5,-0.08,-1.02,0.41,27.6,0.393,Relax
17,5,3.625,-0.08,-1.02,0.42,27.6,0.393,Relax
17,5,3.75,-0.08,-1.02,0.42,27.6,0.389,Relax
17,5,3.875,-0.08,-1.02,0.41,27.6,0.389,Relax
17,5,4,-0.08,-1.02,0.41,27.6,0.389,Relax
17,5,4.125,-0.08,-1.02,0.41,27.6,0.389,Relax
17,5,4.25,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,4.375,-0.08,-1.02,0.42,27.6,0.389,Relax
17,5,4.5,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,4.625,-0.07,-1.01,0.4,27.6,0.389,Relax
17,5,4.75,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,4.875,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,5,-0.08,-1.02,0.42,27.6,0.389,Relax
17,5,5.125,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,5.25,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,5.375,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,5.5,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,5.625,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,5.75,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,5.875,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,6,-0.07,-1.02,0.42,27.9,0.389,Relax
17,5,6.125,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,6.25,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,6.375,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,6.5,-0.08,-1.02,0.41,27.9,0.389,Relax
17,5,6.625,-0.08,-1.02,0.42,27.6,0.389,Relax
17,5,6.75,-0.07,-1.02,0.42,27.6,0.389,Relax
17,5,6.875,-0.08,-1.02,0.41,27.9,0.389,Relax
17,5,7,-0.08,-1.02,0.42,27.6,0.389,Relax
17,5,7.125,-0.07,-1.02,0.41,27.6,0.386,Relax
17,5,7.25,-0.07,-1.02,0.41,27.9,0.389,Relax
17,5,7.375,-0.08,-1.02,0.42,27.9,0.389,Relax
17,5,7.5,-0.07,-1.02,0.42,27.6,0.388,Relax
17,5,7.625,-0.08,-1.02,0.41,27.6,0.389,Relax
17,5,7.75,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,7.875,-0.07,-1.02,0.42,27.9,0.386,Relax
17,5,8,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,8.125,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,8.25,-0.07,-1.02,0.41,27.6,0.389,Relax
17,5,8.375,-0.07,-1.02,0.42,27.9,0.386,Relax
17,5,8.5,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,8.625,-0.07,-1.02,0.42,27.9,0.386,Relax
17,5,8.75,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,8.875,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,9,-0.07,-1.02,0.42,27.9,0.386,Relax
17,5,9.125,-0.07,-1.02,0.41,27.6,0.383,Relax
17,5,9.25,-0.07,-1.02,0.41,27.6,0.386,Relax
17,5,9.375,-0.07,-1.02,0.42,27.9,0.383,Relax
17,5,9.5,-0.07,-1.02,0.4,27.9,0.383,Relax
17,5,9.625,-0.07,-1.02,0.41,27.9,0.382,Relax
17,5,9.75,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,9.875,-0.07,-1.02,0.41,27.9,0.386,Relax
17,5,10,-0.07,-1.02,0.41,27.9,0.382,Relax
17,5,10.125,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,10.25,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,10.375,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,10.5,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,10.625,-0.06,-1.02,0.41,27.9,0.383,Relax
17,5,10.75,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,10.875,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,11,-0.07,-1.02,0.42,27.9,0.382,Relax
17,5,11.125,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,11.25,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,11.375,-0.07,-1.02,0.42,27.9,0.383,Relax
17,5,11.5,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,11.625,-0.07,-1.02,0.42,27.9,0.383,Relax
17,5,11.75,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,11.875,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,12,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,12.125,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,12.25,-0.07,-1.02,0.42,27.9,0.383,Relax
17,5,12.375,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,12.5,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,12.625,-0.07,-1.02,0.41,27.9,0.38,Relax
17,5,12.75,-0.06,-1.02,0.41,27.9,0.382,Relax
17,5,12.875,-0.07,-1.02,0.41,27.9,0.382,Relax
17,5,13,-0.07,-1.02,0.41,27.9,0.383,Relax
17,5,13.125,-0.07,-1.03,0.41,27.9,0.383,Relax
17,5,13.25,-0.07,-1.03,0.41,27.9,0.381,Relax
17,5,13.375,-0.06,-1.02,0.41,27.9,0.383,Relax
17,5,13.5,-0.07,-1.02,0.4,27.9,0.381,Relax
17,5,13.625,-0.07,-1.02,0.41,28.1,0.383,Relax
17,5,13.75,-0.06,-1.02,0.41,27.9,0.38,Relax
17,5,13.875,-0.07,-1.03,0.41,27.9,0.38,Relax
17,5,14,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,14.125,-0.07,-1.02,0.42,27.9,0.378,Relax
17,5,14.25,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,14.375,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,14.5,-0.07,-1.03,0.41,28.1,0.378,Relax
17,5,14.625,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,14.75,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,14.875,-0.07,-1.02,0.41,28.1,0.377,Relax
17,5,15,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,15.125,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,15.25,-0.08,-1.03,0.42,27.9,0.378,Relax
17,5,15.375,-0.07,-1.03,0.41,27.9,0.38,Relax
17,5,15.5,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,15.625,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,15.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,15.875,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,16,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,16.125,-0.07,-1.02,0.4,27.9,0.378,Relax
17,5,16.25,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,16.375,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,16.5,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,16.625,-0.07,-1.03,0.41,28.1,0.378,Relax
17,5,16.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,16.875,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17,-0.07,-1.02,0.41,27.9,0.378,Relax
17,5,17.125,-0.08,-1.02,0.41,28.1,0.377,Relax
17,5,17.25,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17.375,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17.5,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17.625,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,17.875,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,18,-0.07,-1.02,0.42,28.1,0.378,Relax
17,5,18.125,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,18.25,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,18.375,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,18.5,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,18.625,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,18.75,-0.07,-1.03,0.41,28.1,0.378,Relax
17,5,18.875,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19,-0.07,-1.03,0.41,28.1,0.377,Relax
17,5,19.125,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19.25,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19.375,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19.5,-0.06,-1.02,0.41,28.1,0.377,Relax
17,5,19.625,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,19.875,-0.07,-1.02,0.41,28.1,0.377,Relax
17,5,20,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,20.125,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,20.25,-0.07,-1.02,0.41,28.1,0.375,Relax
17,5,20.375,-0.07,-1.02,0.41,28.1,0.374,Relax
17,5,20.5,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,20.625,-0.06,-1.02,0.41,28.1,0.378,Relax
17,5,20.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,20.875,-0.07,-1.03,0.41,28.1,0.375,Relax
17,5,21,-0.07,-1.03,0.41,28.1,0.377,Relax
17,5,21.125,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,21.25,-0.07,-1.02,0.41,28.1,0.374,Relax
17,5,21.375,-0.07,-1.02,0.4,28.1,0.378,Relax
17,5,21.5,-0.07,-1.02,0.4,28.3,0.378,Relax
17,5,21.625,-0.07,-1.02,0.41,28.1,0.372,Relax
17,5,21.75,-0.06,-1.02,0.41,28.3,0.375,Relax
17,5,21.875,-0.07,-1.02,0.41,28.1,0.375,Relax
17,5,22,-0.07,-1.02,0.41,28.1,0.372,Relax
17,5,22.125,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,22.25,-0.07,-1.02,0.41,28.1,0.375,Relax
17,5,22.375,-0.07,-1.03,0.41,28.3,0.372,Relax
17,5,22.5,-0.06,-1.02,0.41,28.1,0.378,Relax
17,5,22.625,-0.06,-1.02,0.41,28.3,0.372,Relax
17,5,22.75,-0.07,-1.02,0.41,28.1,0.378,Relax
17,5,22.875,-0.07,-1.02,0.41,28.1,0.372,Relax
17,5,23,-0.07,-1.02,0.41,28.3,0.375,Relax
17,5,23.125,-0.07,-1.02,0.41,28.3,0.375,Relax
17,5,23.25,-0.07,-1.02,0.4,28.1,0.375,Relax
17,5,23.375,-0.07,-1.02,0.4,28.3,0.375,Relax
17,5,23.5,-0.07,-1.02,0.41,28.3,0.375,Relax
17,5,23.625,-0.07,-1.02,0.41,28.3,0.372,Relax
17,5,23.75,-0.07,-1.02,0.4,28.3,0.372,Relax
17,5,23.875,-0.07,-1.02,0.41,28.3,0.375,Relax
17,5,24,-0.07,-1.02,0.41,28.1,0.375,Relax
17,5,24.125,-0.07,-1.03,0.41,28.3,0.372,Relax
17,5,24.25,-0.07,-1.03,0.4,28.3,0.372,Relax
17,5,24.375,-0.07,-1.02,0.41,28.5,0.375,Relax
17,5,24.5,-0.07,-1.02,0.41,28.5,0.372,Relax
17,5,24.625,-0.08,-1.02,0.4,28.5,0.374,Relax
17,5,24.75,-0.08,-1.02,0.4,28.5,0.374,Relax
17,5,24.875,-0.07,-1.02,0.4,28.3,0.374,Relax
17,5,25,-0.07,-1.02,0.41,28.3,0.372,Relax
17,5,25.125,-0.08,-1.03,0.41,28.3,0.372,Relax
17,5,25.25,-0.07,-1.03,0.4,28.3,0.375,Relax
17,5,25.375,-0.08,-1.03,0.4,28.3,0.372,Relax
17,5,25.5,-0.09,-1.03,0.41,28.3,0.374,Relax
17,5,25.625,-0.08,-1.02,0.4,28.3,0.372,Relax
17,5,25.75,-0.07,-1.02,0.4,28.3,0.375,Relax
17,5,25.875,-0.09,-1.02,0.4,28.1,0.374,Relax
17,5,26,-0.08,-1.02,0.41,28.3,0.375,Relax
17,5,26.125,-0.08,-1.02,0.41,28.3,0.375,Relax
17,5,26.25,-0.07,-1.02,0.41,28.3,0.374,Relax
17,5,26.375,-0.09,-1.03,0.41,28.3,0.372,Relax
17,5,26.5,-0.09,-1.02,0.4,28.3,0.375,Relax
17,5,26.625,-0.08,-1.03,0.41,28.3,0.372,Relax
17,5,26.75,-0.09,-1.03,0.41,28.3,0.372,Relax
17,5,26.875,-0.09,-1.02,0.4,28.3,0.372,Relax
17,5,27,-0.09,-1.02,0.4,28.3,0.372,Relax
17,5,27.125,-0.09,-1.02,0.4,28.3,0.372,Relax
17,5,27.25,-0.09,-1.02,0.41,28.3,0.372,Relax
17,5,27.375,-0.09,-1.02,0.41,28.3,0.375,Relax
17,5,27.5,-0.08,-1.02,0.41,28.3,0.372,Relax
17,5,27.625,-0.09,-1.02,0.41,28.3,0.375,Relax
17,5,27.75,-0.08,-1.02,0.4,28.3,0.372,Relax
17,5,27.875,-0.09,-1.02,0.41,28.3,0.375,Relax
17,5,28,-0.09,-1.02,0.41,28.3,0.371,Relax
17,5,28.125,-0.09,-1.03,0.4,28.3,0.372,Relax
17,5,28.25,-0.09,-1.02,0.41,28.3,0.378,Relax
17,5,28.375,-0.08,-1.02,0.41,28.3,0.372,Relax
17,5,28.5,-0.08,-1.02,0.4,28.3,0.372,Relax
17,5,28.625,-0.08,-1.02,0.4,28.3,0.371,Relax
17,5,28.75,-0.08,-1.02,0.4,28.3,0.374,Relax
17,5,28.875,-0.08,-1.02,0.41,28.3,0.375,Relax
17,5,29,-0.08,-1.02,0.4,28.3,0.372,Relax
17,5,29.125,-0.08,-1.02,0.41,28.3,0.374,Relax
17,5,29.25,-0.08,-1.02,0.41,28.3,0.372,Relax
17,5,29.375,-0.08,-1.03,0.42,28.3,0.375,Relax
17,5,29.5,-0.08,-1.02,0.4,28.5,0.372,Relax
17,5,29.625,-0.08,-1.02,0.42,28.3,0.375,Relax
17,5,29.75,-0.08,-1.02,0.41,28.5,0.375,Relax
